12-31	7449	3	浦发银行(600000)融资融券信息(12-30)	浦发银行(600000)2016-12-30融资融券信息显示，浦发银行融资余额2,321,012,003元，融券余额37,967,921.13元，融资买入额13,847,127元，融资偿还额24,953,404元，融资净买额-11,106,277元，融券余量2,342,253股，融券卖出量136,100股，融券偿还量64,700股，融资融券余额2,358,979,924.13元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-12-30600000浦发银行2,358,979,924.13融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,321,012,00313,847,12724,953,404-11,106,277融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)37,967,921.132,342,253136,10064,700沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-12-31 07:33）	...................京城股份(600860)和拓中股份，又涨停大家讨论...................京城股份(600860)和拓中股份，又涨停大家讨论...................京城股份(600860)和拓中股份，又涨停大家讨论...................京城股份(600860)和拓中股份，又涨停大家讨论...................京城股份(600860)和拓中股份，又涨停大家讨论...................京城股份(600860)和拓中股份，又涨停大家讨论 国企重组改革势在必行，不容置疑。任何邪恶势力底部砸盘打压建仓的阴谋都不会得逞。国企重组改革的步伐将无情的踩踏螳臂当车的小丑。 把握中国航空发动机突破机遇: 注册资金500亿的中国航发集团8月28日正式成立，整合了成发科技，中航动力，中航动控三家上市公司.中国航发成立后，后续还会有很多资产整合和注入工作，另外至少千亿级别的航空发动机和燃气轮机两机专项还要出台，中国航发三剑客，稀缺性，垄断性，战略性，确定性，必然性齐备，国家意志，国力聚焦，大戏开场，必出牛股！中国崛起，军用民用航空发动机需求总量急剧扩大，承担国家重点型号发动机研制生产的成发科技（600391）市值较小，资产注入概率高，发动机军民大飞机通用，成长空间巨大！ 
11-04	15447	4	上海信托并入浦发银行后 净利逆势增长39%	　　受宏观经济、行业环境、客户需求等变化的影响，近些年来，集团化综合化经营成为中资银行的必选项。　　据不完全统计，截至2015 年底，13家商业银行获准设立基金管理公司，11 家获准入股保险公司，31 家获准设立或入股金融租赁公司，5 家获准入股信托公司，10 家获准设立消费金融公司，6 家入股汽车金融公司，商业银行通过综合化经营实现了协同效应。　　11月3日，浦发银行副行长潘卫东也在银监会银行例行新闻发布会上表示，综合化经营的奋斗目标，我们希望能“够构建银行控股的集团架构”。　　在2016年3月，浦发银行完成收购上海信托后，上海信托开始纳入浦发银行财务并表范围，并带入了上投摩根、国利货币、上信资产等并表公司。截至目前，浦发除银行主业外，旗下已拥有信托、租赁、基金、境外投行、货币经纪、科技银行、村镇银行等多个金融牌照，集团化发展架构初步建立。　　潘卫东也表示，“综合化经营核心是母行和各个子公司业务协同发展。我们不希望只是拥有牌照，更要求协同发展”。据介绍，在信托行业整体规模增长放缓、行业效益普遍下滑的情况下，上海信托并入浦发银行后的主营业务实现了突破式增长。截至2016年6月末，上海信托母公司的信托收入同比增长130.22%，净利润较去年同口径增长39%。　　母子合作业务占1/3　　浦发银行金融机构部总经理刘长江也表示，上海信托纳入浦发的综合化版图后，与银行母体紧密合作，最大程度发挥协同效应。母行与上海信托重点从客户、产品两个维度持续推进业务协同。　　据刘长江介绍，在自营、资管类业务方面，截至2016年9月末，上海信托和浦发母行合作规模达2643亿元，占总规模的37%。在信托保管领域，上海信托在母行的信托保管规模也突破了3400多亿。在财富管理领域，目前已经实现了上海信托主要的大类产品在母行的平台进行销售。　　在资产证券化方面，2015年末和今年，浦发母行和上海信托联手为上海公积金中心在银行间发行了国内最早，也是规模最大的住房抵押证券系列化项目。首单业务规模70亿，今年的发行规模已经达到了接近150亿的规模。共计约220亿。　　刘长江还表示，除了总部的对接，浦发在全国的38家分行与上海信托公司业务进行了全面对接。“未来母行与上海信托的产品库进行全面打通，将上海信托产品全面嵌入浦发银行产品视图，为零售、对公和同业客户提供更加丰富的一站式理财服务”。刘长江也表示，下一步两者的合作将更加紧密。　　潘卫东表示，2016年以来，浦发银行集团业务协同方面一是在合规前提下将集团内子公司间的业务内化，确保1 1=2的基本效果；二是逐步建立集团统一的客户共享机制，在集团范围内进行客户共享和交叉销售，实现1 1&gt;2的效果；三是通过跨行业的产品创新，提高对客户的多元化服务能力争取实现1 1&gt;3的效果。　　做大做强子公司　　在完善银行综合经营架构的同时，潘卫东也表示，浦发银行将提升子公司的专业化经营水平，各家子公司在规模、效益、质量、创新等方面力争达到行业前列水平，行业排名逐年上升。　　潘卫东本人在担任浦发银行副行长的同时也兼任上海信托董事长。　　他表示，上海信托的目标是大力发展资管业务和财富管理业务，形成“投资银行、资产配置、家族信托” “互联网信托”的3 1业务板块，力争十三五期末管理信托资产规模争取突破10000亿元。　　据介绍，浦发银行其他子公司中，在2013年末，浦银安盛基金管理资产规模为315.24亿元，至2016年6月末，浦银安盛的管理资产规模已达到5262.31亿元，是2013年末的16.7倍。浦银租赁自2012年成立以来，各项业务稳健开展，公司规模、收入、利润等各项指标运营良好。截至2016年6月末，浦银租赁资产总额458.65亿元，是2013年末的2.4倍；实现净利润3.10亿元，经济效益指标保持在同业的领先水平。　　此外，潘卫东也表示，浦发银行鼓励子公司抓住所在领域的低资本消耗类的增量业务机会，大力发展轻资产类业务，增强与母行的协同，实现对银行集团轻型化经营的支持和反哺；同时依托集团化和国际化经营平台，推动传统银行的重资产向“流转型”资产转化。（来源：21世纪经济报道 2016-11-04 05:45）	这么优秀的成绩应该有一个涨停来回报给投资者。 铁路基建将是未来中国经济的支柱！随着国家加大对房地产政策的调整，房地产黄金十年已经过去,地产股将进入长期下降通道。加大对高铁投资力度是国家战略，2016年国家对高铁投资首超万亿元创历史新高，加上地方对城际铁路和地铁投资的2万亿，铁路基建企业将经历辉煌的十年，业绩将爆发式增长。铁路基建支撑未来中国经济的发展，底部重点关注股票：中国铁建，中国中铁，中铁二局，中国中车，中国交建，中国电建，中国建筑，宝钢股份，中煤能源，中国化学，中国联通，中国西电，中国核电，三一重工....等等，二线低价蓝筹才是未来的股市主力军，克服恐惧，大胆买入，耐心持有，必有厚报，享受从低价股到高价股财产增值的乐趣，主力打压建仓是散户来之不易的低吸良机，现在不低买，等待何时？业绩见顶，没有支撑，单凭讲故事忽悠的高价题材股从哪里涨上去还会跌到哪里。‘一带一路’概念股将是未来股市的投资主题。‘一带一路’已经启动，现在买入还不迟，回调就是买入良机。 咳咳 微笑 
11-04	12985	2	浦发银行成沪金融国资改革样本 管理信托资产有望超万亿元	　　《证券日报》记者获悉，浦发银行副行长潘卫东11月3日在银行业例行新闻发布会上指出，未来上海信托要大力发展资产管理业务和财富管理业务，形成“投资银行、资产配制、家族信托 互联网信托”的3 1业务板块，力争“十三五”期末管理信托资产规模超过1万亿元。　　据悉，2016年3月份，浦发银行收购上海信托后，除银行主业外，经营领域扩展至信托、租赁、基金、境外投行、货币经纪、科技银行、村镇银行等多个金融业态，能够满足不同客户的多元化综合金融服务需求，初步展现了浦发银行作为上海金融国资改革的样本示范作用。　　“这次浦发银行收购上海信托，目的就是让浦发银行成为上海金融旗舰企业。”潘卫东指出。 　　潘卫东表示，刚刚披露了三季度业绩数据，浦发整个集团口径总资产达到5.56万亿元，较上年末增长10.31%，在同类股份制度银行中也保持了优势。这份成绩的背后，体现了通过综合化经营，母行与集团各子公司战略协同进一步增强，经营效益和利润水平得到不同程度的提升，形成了一定的整合优势。　　潘卫东指出，下一步，浦发银行将打造数字化的银行集团，有效整合银行、信托、基金、租赁等多重业态的资源，打造集团统一的互联网金融平台，实现深层次客户共享、产品互通和系统互联，实现打造数字化银行集团的目标，浦发十分看重这点。因为综合化不是简单的协同，还要通过数字化的手段来实现。　　另外，潘卫东，下一步要大力发展轻资产的业务，要依托多牌照、跨市场的综合化经营体系，鼓励我们的子公司抓住所在领域的低消耗的增量业务，大力发展轻资产的业务，增强与母行的协同，实现对银行集团轻型化经营的支持和反哺。（来源：证券日报 2016-11-04 02:14）	好好 铁路基建将是未来中国经济的支柱！随着国家加大对房地产政策的调整，房地产黄金十年已经过去,地产股将进入长期下降通道。加大对高铁投资力度是国家战略，2016年国家对高铁投资首超万亿元创历史新高，加上地方对城际铁路和地铁投资的2万亿，铁路基建企业将经历辉煌的十年，业绩将爆发式增长。铁路基建支撑未来中国经济的发展，底部重点关注股票：中国铁建，中国中铁，中铁二局，中国中车，中国交建，中国电建，中国建筑，宝钢股份，中煤能源，中国化学，中国联通，中国西电，中国核电，三一重工....等等，二线低价蓝筹才是未来的股市主力军，克服恐惧，大胆买入，耐心持有，必有厚报，享受从低价股到高价股财产增值的乐趣，主力打压建仓是散户来之不易的低吸良机，现在不低买，等待何时？业绩见顶，没有支撑，单凭讲故事忽悠的高价题材股从哪里涨上去还会跌到哪里。‘一带一路’概念股将是未来股市的投资主题。‘一带一路’已经启动，现在买入还不迟，回调就是买入良机。 
11-03	15340	2	浦发副行长潘卫东：综合化经营关键是银行母体与各业态协调发展	　　今天下午，在银监会例行发布会上，浦发银行副行长潘卫东介绍浦发银行探索综合化经营相关情况。潘卫东表示，综合化经营的关键在于银行母体与各业态之间的协调发展。在完成收购上海信托之后，经营领域从银行主业扩大到基金、信托、租赁、货币经济、境外投行、科技银行等多个金融业态。　　潘卫东表示，综合化经营具有六大特点：一是以满足经济社会发展存在的金融服务需求痛点为使命；二是以“一站式”综合服务方案为导向，不是简单的集群化；三是大力运用创新服务，努力打造数字化的银行控股集团；四是以spdb+数字化平台为依托，实现生态圈的融合发展；五是坚持全服务架构，提升中后台服务价值创造水平；六是稳步推进国际化经营，努力开拓综合化经营的发展空间　　针对刚刚公布的三季度业绩数据，潘卫东表示，浦发整个集团总资产达到5.56万亿元，较上年末增长10.31%，体现了通过综合化经营，母行与集团各子公司战略协同进一步增强，经营效益和利润水平得到不同程度的提升，形成了一定的整合优势。（来源：证券时报网 2016-11-03 17:31）	信息多了，求关注了，不涨也难了 铁路基建将是未来中国经济的支柱！随着国家加大对房地产政策的调整，房地产黄金十年已经过去,地产股将进入长期下降通道。加大对高铁投资力度是国家战略，2016年国家对高铁投资首超万亿元创历史新高，加上地方对城际铁路和地铁投资的2万亿，铁路基建企业将经历辉煌的十年，业绩将爆发式增长。铁路基建支撑未来中国经济的发展，底部重点关注股票：中国铁建，中国中铁，中铁二局，中国中车，中国交建，中国电建，中国建筑，宝钢股份，中煤能源，中国化学，中国联通，中国西电，中国核电，三一重工....等等，二线低价蓝筹才是未来的股市主力军，克服恐惧，大胆买入，耐心持有，必有厚报，享受从低价股到高价股财产增值的乐趣，主力打压建仓是散户来之不易的低吸良机，现在不低买，等待何时？业绩见顶，没有支撑，单凭讲故事忽悠的高价题材股从哪里涨上去还会跌到哪里。‘一带一路’概念股将是未来股市的投资主题。‘一带一路’已经启动，现在买入还不迟，回调就是买入良机。 
11-03	3691	6	浦发银行(600000)融资融券信息(11-02)	浦发银行(600000)2016-11-02融资融券信息显示，浦发银行融资余额2,367,769,205元，融券余额68,420,116.80元，融资买入额18,261,693元，融资偿还额21,073,238元，融资净买额-2,811,545元，融券余量4,223,464股，融券卖出量300,600股，融券偿还量271,300股，融资融券余额2,436,189,321.80元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-11-02600000浦发银行2,436,189,321.80融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,367,769,20518,261,69321,073,238-2,811,545融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)68,420,116.804,223,464300,600271,300沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-11-03 07:33）	大笑 大笑 铁路基建将是未来中国经济的支柱！随着国家加大对房地产政策的调整，房地产黄金十年已经过去,地产股将进入长期下降通道。加大对高铁投资力度是国家战略，2016年国家对高铁投资首超万亿元创历史新高，加上地方对城际铁路和地铁投资的2万亿，铁路基建企业将经历辉煌的十年，业绩将爆发式增长。铁路基建支撑未来中国经济的发展，底部重点关注股票：中国铁建，中国中铁，中铁二局，中国中车，中国交建，中国电建，中国建筑，宝钢股份，中煤能源，中国化学，中国联通，中国西电，中国核电，三一重工....等等，二线低价蓝筹才是未来的股市主力军，克服恐惧，大胆买入，耐心持有，必有厚报，享受从低价股到高价股财产增值的乐趣，主力打压建仓是散户来之不易的低吸良机，现在不低买，等待何时？业绩见顶，没有支撑，单凭讲故事忽悠的高价题材股从哪里涨上去还会跌到哪里。‘一带一路’概念股将是未来股市的投资主题。‘一带一路’国家战略股已经启动，现在买入还不迟，回调就是买入良机。 ？？？ what ？？？ 微笑 
11-02	2232	0	浦发银行(600000)融资融券信息(11-01)	浦发银行(600000)2016-11-01融资融券信息显示，浦发银行融资余额2,370,580,750元，融券余额68,364,873.20元，融资买入额26,667,497元，融资偿还额29,689,671元，融资净买额-3,022,174元，融券余量4,194,164股，融券卖出量266,790股，融券偿还量139,200股，融资融券余额2,438,945,623.20元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-11-01600000浦发银行2,438,945,623.20融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,370,580,75026,667,49729,689,671-3,022,174融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)68,364,873.204,194,164266,790139,200沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-11-02 07:38）	
11-01	2240	0	浦发银行(600000)融资融券信息(10-31)	浦发银行(600000)2016-10-31融资融券信息显示，浦发银行融资余额2,373,602,924元，融券余额66,163,158.98元，融资买入额13,178,350元，融资偿还额24,870,640元，融资净买额-11,692,290元，融券余量4,066,574股，融券卖出量937,000股，融券偿还量224,600股，融资融券余额2,439,766,082.98元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-31600000浦发银行2,439,766,082.98融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,373,602,92413,178,35024,870,640-11,692,290融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)66,163,158.984,066,574937,000224,600沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-11-01 07:33）	
10-29	4188	1	浦发银行(600000)融资融券信息(10-28)	浦发银行(600000)2016-10-28融资融券信息显示，浦发银行融资余额2,385,295,214元，融券余额54,639,494.46元，融资买入额34,775,152元，融资偿还额52,605,190元，融资净买额-17,830,038元，融券余量3,354,174股，融券卖出量544,600股，融券偿还量94,910股，融资融券余额2,439,934,708.46元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-28600000浦发银行2,439,934,708.46融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,385,295,21434,775,15252,605,190-17,830,038融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)54,639,494.463,354,174544,60094,910沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-29 07:34）	牛 牛 满仓 满仓 满仓 献花 献花 献花 买入 买入 买入 献花 献花 献花 ___________000797中国武夷在通州的土地储备100万方以上，占公司总土地储备1/3左右，相当于北京通州区2014年住宅和综合用地成交总量的90%。其中的600亩地（老大钦点）就在通州核心区域，2001年20万元拿的地，仅这600亩地就值数百亿之上，盖完大楼有300多亿的利润。通州核心地块600亩地为老大钦点。____________中国武夷总股本不到5亿股，总市值75亿。实际流通股份约2.2亿股，折合流通市值35亿元。通州地产小龙女，每500股顶一平方米通州地产。有望10送10 股。〓中国武夷海外工程总包PPP大咖 〓1994年以来，中国武夷连续每年被美国《工程新闻记录》评为国际最大225家承包商之一并荣获“国际知名承包商”奖牌 
10-28	18703	3	浦发银行：前三季度净利润同比增9.47%	　　10月28日晚间，浦发银行(600000)发布2016年三季度报告。2016年前三季度，浦发银行实现营业收入1209.28亿元，同比增长11.32%；实现归属于母公司股东的净利润406.82亿元，同比增长9.47%。　　前三季度，浦发银行一是加大重点区域、重点客户、重点产品的合意资产投放，支持实体经济发展；二是推动传统产品与服务升级，同时积极创新，在满足客户多元化金融服务需求的同时，实现中间业务收入增长；三是通过扩大低成本负债来源和压缩高成本负债规模，推动负债结构持续优化。　　应对错综复杂的经济形势，前三季度，浦发银行持续加大风险防控力度，确保资产质量保持稳定，并继续保持较强的风险抵补能力。　　截至三季度末，浦发银行不良贷款额442.90亿元，不良贷款率1.72%，尽管两项指标较上年末有所提升，但浦发银行不良贷款的准备金覆盖率200.14%，拨贷比3.45%，在同业中继续保持较高水平，信用风险可控。　　与此同时，浦发银行继续保持较强的风险抵补能力，(母公司口径)核心一级资本充足率、一级资本充足率、资本充足率分别为8.58%、9.42%、12.04%，资产流动性比率(本外币合计)33.63%，均显著高于监管要求水平。　　浦发银行相关负责人士表示，四季度，该行将深入贯彻落实党中央、国务院要求和国家经济金融政策，坚持“坚持服务实体经济，坚持以客户为中心，坚持守正出奇，坚持底线思维”四项原则，在努力解决客户金融需求痛点，积极支持实体经济发展的过程中，实现全年工作目标。（来源：中国证券网 2016-10-28 20:39）	铁路基建将是未来中国经济的支柱！随着国家加大对房地产政策的调整，房地产黄金十年已经过去,地产股将进入长期下降通道。国家要稳增长必定加大对铁路的投资力度，2016年国家对高铁投资首超万亿元创历史新高。再加上地方对城际铁路和地铁投资的2万亿。铁路基建企业将经历辉煌的十年，业绩将爆发式增长。只有铁路基建才能支撑未来中国经济，底部重点关注以下股票：中国铁建，中国中铁，中铁二局，中国中车，中国交建，中国电建，中国建筑，宝钢股份，中煤能源，中国化学，中国联通，中国西电，中国核电，三一重工等等，二线低价蓝筹股才是未来的股市主力军，克服恐惧，大胆买入，耐心持有，必有厚报，享受从低价股到高价股财产增值的乐趣，主力打压建仓是散户来之不易的低吸良机，现在不低买，等待何时？没有业绩支撑，单凭讲故事忽悠的高价题材股从哪里涨上去还会跌到哪里。‘一带一路’概念股将是未来股市的投资主题。一带一路已经启动，现在买入还不迟，回调就是买入良机。 终身持有分红利，远强于存银行。 
10-28	4007	0	浦发银行(600000)融资融券信息(10-27)	浦发银行(600000)2016-10-27融资融券信息显示，浦发银行融资余额2,403,125,252元，融券余额47,023,595.96元，融资买入额45,804,802元，融资偿还额44,969,185元，融资净买额835,617元，融券余量2,904,484股，融券卖出量99,680股，融券偿还量91,670股，融资融券余额2,450,148,847.96元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-27600000浦发银行2,450,148,847.96融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,403,125,25245,804,80244,969,185835,617融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)47,023,595.962,904,48499,68091,670沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-28 07:34）	
10-27	3496	1	浦发银行(600000)融资融券信息(10-26)	浦发银行(600000)2016-10-26融资融券信息显示，浦发银行融资余额2,402,289,635元，融券余额47,270,455.68元，融资买入额40,707,195元，融资偿还额19,403,056元，融资净买额21,304,139元，融券余量2,896,474股，融券卖出量63,500股，融券偿还量1,032,585股，融资融券余额2,449,560,090.68元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-26600000浦发银行2,449,560,090.68融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,402,289,63540,707,19519,403,05621,304,139融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)47,270,455.682,896,47463,5001,032,585沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-27 07:35）	铁路基建将是未来中国经济的支柱！随着国家加大对房地产政策的调整，房地产黄金十年已经过去,地产股将进入长期下降通道。国家要稳增长必定加大对铁路的投资力度，2016年国家对高铁投资首超万亿元创历史新高。再加上地方对城际铁路和地铁投资的2万亿。铁路基建企业将经历辉煌的十年，业绩将爆发式增长。只有铁路基建才能支撑未来中国经济，底部重点关注以下股票：中国铁建，中国中铁，中铁二局，中国中车，中国交建，中国电建，中国建筑，宝钢股份，中煤能源，中国化学，中国联通，中国西电，中国核电，三一重工等等，二线低价蓝筹股才是未来的股市主力军，克服恐惧，大胆买入，耐心持有，必有厚报，享受从低价股到高价股财产增值的乐趣，主力打压建仓是散户来之不易的低吸良机，现在不低买，等待何时？没有业绩支撑，单凭讲故事忽悠的高价题材股从哪里涨上去还会跌到哪里。‘一带一路’概念股将是未来股市的投资主题。一带一路已经启动，现在买入还不迟，回调就是买入良机。 
10-26	3387	1	浦发银行(600000)融资融券信息(10-25)	浦发银行(600000)2016-10-25融资融券信息显示，浦发银行融资余额2,380,985,496元，融券余额63,472,478.78元，融资买入额26,031,720元，融资偿还额29,423,414元，融资净买额-3,391,694元，融券余量3,865,559股，融券卖出量85,800股，融券偿还量210,825股，融资融券余额2,444,457,974.78元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-25600000浦发银行2,444,457,974.78融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,380,985,49626,031,72029,423,414-3,391,694融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)63,472,478.783,865,55985,800210,825沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-26 07:36）	601555下个证券龙头 
10-25	3304	0	浦发银行(600000)融资融券信息(10-24)	浦发银行(600000)2016-10-24融资融券信息显示，浦发银行融资余额2,384,377,190元，融券余额65,724,918.48元，融资买入额60,751,003元，融资偿还额58,813,684元，融资净买额1,937,319元，融券余量3,990,584股，融券卖出量226,700股，融券偿还量101,412股，融资融券余额2,450,102,108.48元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-24600000浦发银行2,450,102,108.48融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,384,377,19060,751,00358,813,6841,937,319融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)65,724,918.483,990,584226,700101,412沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-25 07:35）	
10-22	4477	0	浦发银行(600000)融资融券信息(10-21)	浦发银行(600000)2016-10-21融资融券信息显示，浦发银行融资余额2,382,439,871元，融券余额63,004,324.80元，融资买入额35,496,604元，融资偿还额33,450,768元，融资净买额2,045,836元，融券余量3,865,296股，融券卖出量161,382股，融券偿还量115,800股，融资融券余额2,445,444,195.80元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-21600000浦发银行2,445,444,195.80融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,382,439,87135,496,60433,450,7682,045,836融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)63,004,324.803,865,296161,382115,800沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-22 07:33）	
10-21	21205	6	浦发银行完成所持富邦华一银行股权转让	　　浦发银行10月21日晚公告称，公司转让所持的富邦华一银行20%股权的交易已于2016年10月20日完成交割。该笔交易于上海联合产权交易所挂牌，交易标的为公司所持有的富邦华一银行20%股权，交易价款为21.33亿元。转让完成后，公司不再持有富邦华一银行的股权。　　富邦华一银行原名华一银行，2014年4月，银监会批准该行中文名称更名。该行成立于1997年3月20日，注册资本为21亿元，其中富邦金融控股股份有限公司(下称“富邦金控”)持有29%的股份，台北富邦银行持有51%的股份，剩下20%股权由浦发银行持有。　　挂牌信息显示，富邦华一银行2013年、2014年、2015年连续三年的营业收入分别为11.11亿元、10.65亿元、11.79亿元，净利润分别为2.77亿元、4.22亿元、3.90亿元。　　据资产评估资料，富邦华一银行资产账面价值总计655.8亿元，净资产账面价值为46.69亿元，净资产评估价值为74.8亿元，此次挂牌转让的20%股权对应的评估价值为14.97亿元。而最终成交价为21.33亿元，相当于溢价42.48%。（来源：证券时报网 2016-10-21 22:43）	如果浦发能够出个亏损的预告什么的，星期一就可以涨停了，可惜，真是可惜 浦发银行发行200亿三年期绿色金融债券固定利率295%。有人贴息 你那样傻的人也可以投资股票不输钱怪了 事实证明一切，傻不傻市场说了算，天天出业绩上升，你见浦发升了吗，相反那些预亏的反而马上涨停 牛 
10-21	3031	1	浦发银行(600000)融资融券信息(10-20)	浦发银行(600000)2016-10-20融资融券信息显示，浦发银行融资余额2,380,394,035元，融券余额62,223,141.06元，融资买入额22,780,490元，融资偿还额15,188,232元，融资净买额7,592,258元，融券余量3,819,714股，融券卖出量178,200股，融券偿还量65,400股，融资融券余额2,442,617,176.06元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-20600000浦发银行2,442,617,176.06融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,380,394,03522,780,49015,188,2327,592,258融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)62,223,141.063,819,714178,20065,400沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-21 07:33）	，，，上海亚虹，603159高送转预案强烈公司维护股价积极 
10-20	5081	3	浦发银行(600000)融资融券信息(10-19)	浦发银行(600000)2016-10-19融资融券信息显示，浦发银行融资余额2,372,801,777元，融券余额60,311,490.78元，融资买入额26,752,239元，融资偿还额22,472,652元，融资净买额4,279,587元，融券余量3,706,914股，融券卖出量230,196股，融券偿还量189,920股，融资融券余额2,433,113,267.78元。浦发银行融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2016-10-19600000浦发银行2,433,113,267.78融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)2,372,801,77726,752,23922,472,6524,279,587融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)60,311,490.783,706,914230,196189,920沪市全部融资融券数据一览 浦发银行融资融券数据（来源：东方财富网 2016-10-20 07:34）	铁路基建将是未来中国经济的支柱！随着国家加大对房地产政策的调整，房地产黄金十年已经过去,地产股将进入长期下降通道。国家要稳增长必定加大对铁路的投资力度，2016年国家对高铁投资首超万亿元创历史新高。再加上地方对城际铁路和地铁投资的2万亿。铁路基建企业将经历辉煌的十年，业绩将爆发式增长。只有铁路基建才能支撑未来中国经济，底部重点关注以下股票：中国铁建，中国中铁，中铁二局，中国中车，中国交建，中国电建，中国建筑，宝钢股份，中煤能源，中国化学，中国联通，中国西电等等，二线低价蓝筹才是未来的股市主力军，克服恐惧，大胆买入，耐心持有，必有厚报，享受从低价股到高价股财产增值的乐趣，主力打压建仓是散户来之不易的低吸良机，现在不低买，等待何时？没有业绩支撑，单凭讲故事忽悠的高价题材股从哪里涨上去还会跌到哪里。‘一带一路’概念股将是未来股市的投资主题。一带一路已经启动，现在买入还不迟，回调就是买入良机。 ～智能马桶第一股上海亚虹603159呀 
